multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied,macro_f1,accuracy,balanced_accuracy,ordinal_mae,recall_dissatisfied,recall_neutral,recall_satisfied,outer_fold,base_variant
1.0,1.5,1.0,0.25629234124000405,0.5939271995610024,0.3040167921430121,0.4755807572708981,0.0,0.01549865229110512,0.896551724137931,1,calibrated_sigmoid_extra_trees
1.2,1.5,1.0,0.25629234124000405,0.5939271995610024,0.3040167921430121,0.4755807572708981,0.0,0.01549865229110512,0.896551724137931,1,calibrated_sigmoid_extra_trees
2.5,1.0,1.0,0.3584309129760019,0.6680080482897385,0.3915598152411666,0.3925370404243644,0.17829457364341086,0.0,0.996384872080089,2,calibrated_sigmoid_extra_trees
2.5,1.2,1.0,0.3577974184217069,0.6619718309859155,0.3887647059703086,0.3985732577281873,0.17829457364341086,0.0013477088948787063,0.9866518353726362,2,calibrated_sigmoid_extra_trees
2.5,1.5,1.0,0.34877344909749813,0.6050850557892812,0.3620471391820133,0.45381379184196086,0.17829457364341086,0.012129380053908356,0.8957174638487208,2,calibrated_sigmoid_extra_trees
2.5,2.0,1.0,0.3231248942205768,0.4364368026339857,0.2976546171789924,0.611121273093104,0.1524547803617571,0.15902964959568733,0.5814794215795328,2,calibrated_sigmoid_extra_trees
2.0,1.0,1.0,0.32270865385113473,0.6632522407170295,0.366090804310273,0.4020486555697823,0.10077519379844961,0.0,0.9974972191323693,2,calibrated_sigmoid_extra_trees
2.0,1.2,1.0,0.32207845271180086,0.6572160234132065,0.363295695039415,0.4080848728736053,0.10077519379844961,0.0013477088948787063,0.9877641824249166,2,calibrated_sigmoid_extra_trees
2.0,1.5,1.0,0.31177586377127026,0.6001463325406987,0.33571680180839786,0.46332540698737884,0.09819121447028424,0.012129380053908356,0.8968298109010011,2,calibrated_sigmoid_extra_trees
2.0,2.0,1.0,0.2931763015267195,0.43351015182001096,0.2773743885982339,0.6153283336381928,0.08527131782945736,0.1650943396226415,0.5817575083426029,2,calibrated_sigmoid_extra_trees
1.5,1.0,1.0,0.28765617638210067,0.6599597585513078,0.34520651235605837,0.40863361990122554,0.03617571059431524,0.0,0.9994438264738599,2,calibrated_sigmoid_extra_trees
1.5,1.2,1.0,0.287030049171917,0.6539235412474849,0.34241140308520035,0.41466983720504846,0.03617571059431524,0.0013477088948787063,0.9897107897664071,2,calibrated_sigmoid_extra_trees
1.5,1.5,1.0,0.27853806923699825,0.597219681726724,0.31591845444605154,0.46936162429120176,0.03617571059431524,0.012803234501347708,0.8987764182424917,2,calibrated_sigmoid_extra_trees
1.2,1.0,1.0,0.2748384207716654,0.6586793488201939,0.33840859640197407,0.41119443936345346,0.015503875968992248,0.0,0.9997219132369299,2,calibrated_sigmoid_extra_trees
1.2,1.2,1.0,0.2742131993611601,0.652643131516371,0.33561348713111605,0.4172306566672764,0.015503875968992248,0.0013477088948787063,0.9899888765294772,2,calibrated_sigmoid_extra_trees
1.2,1.5,1.0,0.26570504989493515,0.59593927199561,0.30912053849196724,0.4719224437534297,0.015503875968992248,0.012803234501347708,0.8990545050055617,2,calibrated_sigmoid_extra_trees
1.0,1.0,1.0,0.26447436180386963,0.6575818547649533,0.33324063774564333,0.41338942747393453,0.0,0.0,0.9997219132369299,2,calibrated_sigmoid_extra_trees
1.0,1.2,1.0,0.2638498387912409,0.6515456374611304,0.3304455284747853,0.41942564477775746,0.0,0.0013477088948787063,0.9899888765294772,2,calibrated_sigmoid_extra_trees
1.5,2.0,1.0,0.2631453562261028,0.4305835010060362,0.2600138563624393,0.6191695628315347,0.031007751937984496,0.1664420485175202,0.5825917686318132,2,calibrated_sigmoid_extra_trees
1.0,1.5,1.0,0.2553486480925411,0.5948417779403695,0.30395257983563645,0.47411743186391075,0.0,0.012803234501347708,0.8990545050055617,2,calibrated_sigmoid_extra_trees
1.0,2.0,1.0,0.2455110396745284,0.4304005853301628,0.25214873869038873,0.6191695628315347,0.0,0.1738544474393531,0.5825917686318132,2,calibrated_sigmoid_extra_trees
1.2,2.0,1.0,0.2455110396745284,0.4304005853301628,0.25214873869038873,0.6191695628315347,0.0,0.1738544474393531,0.5825917686318132,2,calibrated_sigmoid_extra_trees
2.5,1.0,1.0,0.34229857302864125,0.6654472288275105,0.37950124504306154,0.3976586793488202,0.1421188630490956,0.0,0.996384872080089,3,calibrated_sigmoid_extra_trees
2.5,1.2,1.0,0.34220927408444085,0.6650813974757637,0.3793158538676815,0.39802451070056705,0.1421188630490956,0.0,0.9958286985539488,3,calibrated_sigmoid_extra_trees
2.5,1.5,1.0,0.33857841328888005,0.6422169379915859,0.3683885182137104,0.42052313883299797,0.1421188630490956,0.0033692722371967657,0.9596774193548387,3,calibrated_sigmoid_extra_trees
