model,n_candidates_tested,total_grid_candidates,rank_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,std_fit_time,params_json
Extra Trees,288,288,139,0.5724270204175362,0.014901925035479895,0.7045641833599132,0.009888794023303388,0.5787886801469874,0.016455211930677702,1.8289088249206542,0.035871061904372066,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,169,0.5678890235721343,0.01761523602241329,0.7088076935847165,0.005858252524364467,0.5649599552116171,0.02157614745347826,1.3953375816345215,0.01534827631031262,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,175,0.5662121018195518,0.017287804810609056,0.7069052900356768,0.007173245866102505,0.5630460786571547,0.02082145392170655,1.9799343585968017,0.01896948529448128,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,155,0.5699467162063759,0.016886942613908707,0.6951992211305816,0.0077170044836636625,0.5827521061932178,0.019484693928033266,1.1897952556610107,0.019603133846712292,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,162,0.5692050000820259,0.01633190992710116,0.6954920468992494,0.006250102144211267,0.5817796996762556,0.01875392283490351,1.6453640937805176,0.025950382644934343,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,240,0.5548524372516626,0.013683653573166534,0.6767636219141637,0.006660090354216974,0.5764280545369697,0.016790155333030434,1.1182405948638916,0.00805253096687011,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,242,0.554363492508616,0.012884848561765229,0.676470581934985,0.005076139362771287,0.5756737720645265,0.01560554182586684,1.5736188411712646,0.011434987288483058,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,222,0.5571013660202674,0.013492515738883716,0.6764709032507515,0.007802542326578291,0.5808300772721326,0.017513341541749113,1.1410807132720948,0.04942913837004742,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,227,0.5562233457814776,0.01605655297627791,0.6758851446081607,0.008867715002948718,0.5794127319342584,0.019163828985815198,1.5697492122650147,0.023922022252074248,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,262,0.550197879317261,0.012162583073085764,0.7244646611564584,0.006170398994234498,0.5254176143535016,0.011098653970404625,4.819427490234375,0.041806478798104514,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,260,0.5514526995809093,0.01469033045557462,0.7247570585041038,0.0061617591372103145,0.526792184800237,0.013665406353250094,6.822277927398682,0.08243619888941477,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,48,0.5901741047793342,0.023331560928298696,0.7234401993871438,0.007654936700434897,0.5869277152696246,0.027544312956775976,3.8241135120391845,0.02676886854010219,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,56,0.5892956979867746,0.024548667507927086,0.7224154163020626,0.008602840356632788,0.5868307721752212,0.028679055276685943,5.3673844814300535,0.0614317895893623,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,110,0.5838670650400984,0.021636596993351236,0.7282693611492823,0.00770447839326811,0.5678386364738263,0.022868528422157523,4.341060590744019,0.050239265209336886,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,111,0.5835483079270392,0.022461492680449384,0.728854691370851,0.005929372500650751,0.5682408004035995,0.024401366761263792,6.114466333389283,0.09033792475301493,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,17,0.5926997713806296,0.02280474165895841,0.7232945362395988,0.006629901213151879,0.5927486303512347,0.027386407623714172,3.7244356632232667,0.04611939028944501,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,30,0.5914805025600283,0.024584555875855733,0.7221232331649282,0.006330676017741084,0.5913240145173958,0.029061476203398783,5.206412315368652,0.07173936277177696,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,40,0.5907318080346359,0.024894045481680595,0.721245291385203,0.007793895906070719,0.5923436680640972,0.02994548534046225,3.633959341049194,0.05385218431664138,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,53,0.5896719368137743,0.022292540408143935,0.7194891936152416,0.006844981765146559,0.592061138075867,0.02706026903562639,5.123282146453858,0.06835191653190278,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,46,0.5902953636859095,0.020058812407395373,0.7158315491382846,0.006467824688539007,0.5949154986916151,0.02483626905624796,3.5046037673950194,0.05141948682062142,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,26,0.5916784782254318,0.02183890018073106,0.7178797229401249,0.006319125677814304,0.5965725991265808,0.027066454812187078,4.91260666847229,0.0664857317382896,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,235,0.555011474237954,0.01357370102978045,0.7250498842727715,0.0062740717155125685,0.5310887807611228,0.012560925608246704,5.182469177246094,0.057594444827354416,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,216,0.5578652507677239,0.016282218447290622,0.7272445780642011,0.007409128801788201,0.5336384614181647,0.015384363757901372,7.269842195510864,0.0683648821047227,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,4,0.5933670448966976,0.02362989581991702,0.7234404135976549,0.006413551118876308,0.5923151961173362,0.029992321960367652,4.0969174861907955,0.061058215708935076,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,3,0.5936015823122085,0.022600399537995492,0.7243184624826356,0.006548255999244164,0.5921470061850327,0.028219047744850505,5.817969799041748,0.03440479820145134,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,116,0.5827971172541138,0.0230939786108305,0.7276836025066914,0.008293505408293822,0.5687029291340349,0.025428047380530214,4.614616632461548,0.05601579211792637,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,118,0.5817226887434108,0.0223534839574728,0.7272450064852232,0.006866891443191095,0.567847231428588,0.024884268530273916,6.471795177459716,0.058958352813914414,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,16,0.5927052212444707,0.02465209566923751,0.7219769273858498,0.007267926059063918,0.5941316844778438,0.030104719084803062,3.942069149017334,0.05436173167789694,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,35,0.5910904944918103,0.02214219797572456,0.7219773558068721,0.0065199770787125215,0.5916791694649811,0.027034401944887165,5.568325185775757,0.04299818956675607,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,92,0.5867118324988312,0.02327702995325018,0.7156844936224175,0.009599460255832578,0.590422425236558,0.02800612161602021,3.976917600631714,0.13836772178559872,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,99,0.5857515537694192,0.023697223780778088,0.7159775336015963,0.008394331664522916,0.5898449121534044,0.028765027350596075,5.544857025146484,0.059030306170697766,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,59,0.589002777666942,0.02133005518155863,0.7159779620226185,0.00802672661710762,0.5960307172112651,0.027445263371620985,3.7707101345062255,0.026340720222860676,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,73,0.5884813296826257,0.020808098912948044,0.7159776407068519,0.00732829338380872,0.5951081335316306,0.027440833530624074,5.277205085754394,0.07008527443752977,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__max_samples"": 0.9, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,281,0.5239135708112954,0.012024511282040674,0.7146609958004028,0.004687792662200638,0.5012778461671864,0.010793632519566037,2.0474077701568603,0.026732120858894384,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__max_samples"": 0.8, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
