TimeVote,Classroom,ID,Moment,Student,Clothing,Activity,ActivityOther,WindowOpening,ThermalSatisfaction,IAQSatisfaction,AcousticSatisfaction,VisualSatisfaction,DissatisfactionThermal,DissatisfactionThermalOther,DissatisfactionIAQ,DissatisfactionIAQOther,DissatisfactionAcoustic,DissatisfactionAcousticOther,DissatisfactionVisual,DissatisfactionVisualOther,IEQSatisfaction,IEQRemarks,Trm,VOC_Back,CO2_Back,LightLux_Back,RH_Back,SoundLevel_Back,SoundMax_Back,SoundMin_Back,Temp_Back,Time_Back,VOC_Middle,CO2_Middle,LightLux_Middle,RH_Middle,SoundLevel_Middle,SoundMax_Middle,SoundMin_Middle,Temp_Middle,EA_Middle,Trend_T_Middle,Time_Middle,VOC_Front,CO2_Front,LightLux_Front,RH_Front,SoundLevel_Front,SoundMax_Front,SoundMin_Front,Temp_Front,Time_Front,Location_V,Location_H,LocationBack,LocationFront,LocationBlackboard,LocationDoorLeft,LocationDoorRight,LocationMiddleLeft,LocationMiddleMiddle,LocationMiddleRight,LocationWindowLeft,LocationWindowRight,Thermal_Warm,Thermal_Cold,Thermal_Draft,Thermal_Other,IAQ_Stuffy,IAQ_Odour,IAQ_Dry,IAQ_Humid,IAQ_Other,AC_NoiseClassroom,AC_NoiseHallway,AC_NoiseBeamer,AC_OutsideNoise,AC_Other,VIS_BlackboardVisibility,VIS_Underexposure,VIS_Overexposure,VIS_Glare,VIS_Other,Gender,Age
27/04/2021 13:02,A,DB2_10,Start,True,Lightly,Passive course,,Multiple windows tilted,3,4,3,4,,,,,,,,,3,No,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:02,A,DB2_16,Start,True,Neutral,Not applicable,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:02,A,DB2_3,Start,True,Neutral,Other,Break,Multiple windows tilted,4,5,5,5,,,,,,,,,5,,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
27/04/2021 13:02,A,DB2_4,Start,True,Warmly,Not applicable,,Multiple windows tilted,5,5,5,5,,,,,,,,,4,,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
27/04/2021 13:02,A,DB2_7,Start,True,Neutral,Passive course,,Multiple windows tilted,3,3,4,4,,,,,,,,,3,,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
27/04/2021 13:02,A,DB2_9,Start,True,Neutral,Not applicable,,Not applicable,4,4,4,4,,,,,,,,,4,No,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:03,A,DB2_11,Start,True,Neutral,Passive course,,One window tilted,3,3,3,3,,,,,,,,,3,,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
27/04/2021 13:03,A,DB2_5,Start,True,Warmly,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
27/04/2021 13:03,A,DB2_19,Start,True,Neutral,Passive course,,Multiple windows tilted,3,4,4,5,,,,,,,,,4,,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:03,A,DB2_20,Start,True,Neutral,Passive course,,Multiple windows tilted,2,3,4,4,Too warm,,,,,,,,3,,14.2,296.101,437,308.859,20.333,58.425,80.175,34.368,23.499,27/04/2021 13:03,266.904,552,473.851,21.151,64.635,83.908,33.638,23.544,33.288,-0.366,27/04/2021 13:02,84.461,506,18.978,20.836,57.826,71.422,40.596,22.717,27/04/2021 13:00,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:49,A,DB2_15,End,True,Neutral,Passive course,,One window fully open,3,3,3,3,,,,,,,,,4,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:49,A,DB2_16,End,True,Neutral,Not applicable,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:49,A,DB2_14,End,True,Neutral,Passive course,,Multiple windows tilted,5,4,4,3,,,,,,,,,4,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
27/04/2021 13:49,A,DB2_19,End,True,Neutral,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:49,A,DB2_9,End,True,Neutral,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:49,A,DB2_12,End,True,Lightly,Passive course,,Multiple windows tilted,4,4,3,4,,,,,,,,,3,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
27/04/2021 13:49,A,DB2_4,End,True,Warmly,Test,,Multiple windows tilted,4,4,5,5,,,,,,,,,4,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
27/04/2021 13:50,A,DB2_13,End,True,Neutral,Test,,Multiple windows tilted,4,4,5,5,,,,,,,,,3,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
27/04/2021 13:50,A,DB2_1,End,True,Neutral,Test,,Multiple windows tilted,2,2,4,4,Too warm,,Other,No fresh air,,,,,2,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,16
27/04/2021 13:50,A,DB2_23,End,True,Neutral,Passive course,,Multiple windows tilted,4,3,4,4,,,,,,,,,3,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
27/04/2021 13:50,A,DB2_18,End,True,Neutral,Active course,,Multiple windows tilted,3,3,3,3,,,,,,,,,2,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:50,A,DB2_21,End,True,Lightly,Test,,Multiple windows tilted,3,2,3,5,,,"Stuffy, too humid",,,,,,4,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,16
27/04/2021 13:50,A,DB2_11,End,True,Neutral,Passive course,,One window tilted,3,3,3,3,,,,,,,,,3,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
27/04/2021 13:50,A,DB2_20,End,True,Neutral,Test,,Multiple windows tilted,2,3,4,4,Too warm,,,,,,,,3,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:50,A,DB2_8,End,True,Neutral,Passive course,,Multiple windows tilted,2,3,3,3,Too warm,,,,,,,,3,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
27/04/2021 13:50,A,DB2_0,End,True,Neutral,Passive course,,Multiple windows tilted,4,3,3,3,,,,,,,,,3,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,16.165,465,203.863,20.259,45.182,53.582,37.907,22.319,27/04/2021 13:47,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
27/04/2021 13:51,A,DB2_17,End,True,Neutral,Test,,Multiple windows tilted,2,2,3,2,Too warm,,Stuffy,,,,Glare,,3,,14.2,671.123,627,239.073,20.955,65.821,74.019,40.938,24.177,27/04/2021 13:49,1.831.377,808,441.106,21.655,56.442,64.029,42.473,24.615,35.263,1.044,27/04/2021 13:49,2.168,464,116.896,19.957,51.554,56.874,39.145,22.289,27/04/2021 13:52,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,15
5/05/2021 12:01,A,DB2_8,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,4,,,,,,,,,3,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,5.487.113,1009,546.735,32.702,55.903,63.152,38.531,22.645,5/05/2021 11:59,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
5/05/2021 12:01,A,DB2_11,End,True,Neutral,Active course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,5.487.113,1009,546.735,32.702,55.903,63.152,38.531,22.645,5/05/2021 11:59,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
5/05/2021 12:01,A,DB2_3,End,True,Neutral,Passive course,,One window tilted,5,5,5,5,,,,,,,,,5,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,5.487.113,1009,546.735,32.702,55.903,63.152,38.531,22.645,5/05/2021 11:59,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
5/05/2021 12:01,A,DB2_4,End,True,Warmly,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,5.487.113,1009,546.735,32.702,55.903,63.152,38.531,22.645,5/05/2021 11:59,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
5/05/2021 12:02,A,DB2_9,End,True,Neutral,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,12.888.763,1013,484.907,33.081,65.466,79.604,39.132,22.631,5/05/2021 12:04,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
5/05/2021 12:02,A,DB2_6 ,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,12.888.763,1013,484.907,33.081,65.466,79.604,39.132,22.631,5/05/2021 12:04,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
5/05/2021 12:02,A,DB2_7,End,True,Neutral,Passive course,,Multiple windows tilted,2,2,4,3,Too cold,,Stuffy,,,,,,3,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,12.888.763,1013,484.907,33.081,65.466,79.604,39.132,22.631,5/05/2021 12:04,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
5/05/2021 12:02,A,DB2_2,End,True,Warmly,Passive course,,Multiple windows tilted,4,3,4,4,,,,,,,,,4,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,12.888.763,1013,484.907,33.081,65.466,79.604,39.132,22.631,5/05/2021 12:04,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
5/05/2021 12:02,A,DB2_25,End,True,Warmly,Passive course,,Multiple windows tilted,4,4,5,5,,,,,,,,,4,,11.5,1.115.639,625,570.537,30.173,53.474,79.839,41.732,22.893,5/05/2021 12:00,2.897.468,759,325.055,29.351,54.279,75.189,41.728,23.515,37.008,1.057,5/05/2021 12:01,12.888.763,1013,484.907,33.081,65.466,79.604,39.132,22.631,5/05/2021 12:04,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
