school_id,room_id,date,time,manuf_id,instr_id,temp_a,rh_a,press_a,co2_a,voc_a,bright_a,rdn_a
no-1,11,2024-04-27,08:23,airthings,spaceplus,21.5,27.0,996.0,735.0,150.0,40.0,0.0
no-1,11,2024-04-27,08:28,airthings,spaceplus,21.5,27.0,996.0,742.0,129.0,40.0,0.0
no-1,11,2024-04-27,08:33,airthings,spaceplus,21.5,27.0,996.0,757.0,155.0,40.0,0.0
no-1,11,2024-04-27,08:38,airthings,spaceplus,21.6,28.0,996.0,750.0,138.0,40.0,0.0
no-1,11,2024-04-27,08:43,airthings,spaceplus,21.8,28.0,996.0,742.0,153.0,39.0,0.0
no-1,11,2024-04-27,08:48,airthings,spaceplus,21.7,28.0,996.0,730.0,172.0,35.0,0.0
no-1,11,2024-04-27,08:53,airthings,spaceplus,21.7,27.0,996.0,721.0,172.0,31.0,0.0
no-1,11,2024-04-27,08:58,airthings,spaceplus,21.6,27.0,996.0,705.0,172.0,28.0,0.0
no-1,11,2024-04-27,09:03,airthings,spaceplus,21.6,27.0,996.0,684.0,184.0,26.0,0.0
no-1,11,2024-04-27,09:08,airthings,spaceplus,21.5,26.0,996.0,670.0,191.0,26.0,0.0
no-1,11,2024-04-27,09:13,airthings,spaceplus,21.5,26.0,996.0,655.0,191.0,26.0,12.0
no-1,11,2024-04-27,09:18,airthings,spaceplus,21.5,26.0,996.0,638.0,163.0,23.0,12.0
no-1,11,2024-04-27,09:23,airthings,spaceplus,21.5,26.0,996.0,631.0,161.0,24.0,12.0
no-1,11,2024-04-27,09:28,airthings,spaceplus,21.5,26.0,996.0,624.0,148.0,25.0,12.0
no-1,11,2024-04-27,09:33,airthings,spaceplus,21.5,26.0,996.0,617.0,140.0,26.0,12.0
no-1,11,2024-04-27,09:38,airthings,spaceplus,21.5,26.0,996.0,607.0,138.0,27.0,12.0
no-1,11,2024-04-27,09:43,airthings,spaceplus,21.5,26.0,996.0,597.0,135.0,27.0,12.0
no-1,11,2024-04-27,09:48,airthings,spaceplus,21.5,26.0,996.0,593.0,140.0,27.0,12.0
no-1,11,2024-04-27,09:53,airthings,spaceplus,21.5,26.0,996.0,592.0,119.0,27.0,12.0
no-1,11,2024-04-27,09:58,airthings,spaceplus,21.5,26.0,996.0,589.0,106.0,26.0,12.0
no-1,11,2024-04-27,10:03,airthings,spaceplus,21.5,26.0,996.0,583.0,91.0,24.0,12.0
no-1,11,2024-04-27,10:08,airthings,spaceplus,21.5,26.0,996.0,583.0,101.0,23.0,12.0
no-1,11,2024-04-27,10:13,airthings,spaceplus,21.5,25.0,996.0,577.0,86.0,22.0,26.0
no-1,11,2024-04-27,10:18,airthings,spaceplus,21.5,25.0,996.0,578.0,69.0,26.0,26.0
no-1,11,2024-04-27,10:23,airthings,spaceplus,21.5,25.0,996.0,579.0,78.0,26.0,26.0
no-1,11,2024-04-27,10:28,airthings,spaceplus,21.6,25.0,996.0,576.0,78.0,27.0,26.0
no-1,11,2024-04-27,10:33,airthings,spaceplus,21.6,25.0,996.0,573.0,61.0,26.0,26.0
no-1,11,2024-04-27,10:38,airthings,spaceplus,21.6,25.0,996.0,575.0,61.0,26.0,26.0
no-1,11,2024-04-27,10:43,airthings,spaceplus,21.6,25.0,996.0,576.0,58.0,27.0,26.0
no-1,11,2024-04-27,10:48,airthings,spaceplus,21.6,25.0,996.0,580.0,54.0,28.0,26.0
no-1,11,2024-04-27,10:53,airthings,spaceplus,21.6,25.0,996.0,574.0,61.0,29.0,26.0
no-1,11,2024-04-27,10:58,airthings,spaceplus,21.6,25.0,996.0,576.0,54.0,29.0,26.0
no-1,11,2024-04-27,11:03,airthings,spaceplus,21.6,25.0,996.0,581.0,56.0,30.0,26.0
no-1,11,2024-04-27,11:08,airthings,spaceplus,21.7,24.0,996.0,583.0,46.0,30.0,26.0
no-1,11,2024-04-27,11:13,airthings,spaceplus,21.7,24.0,996.0,578.0,54.0,30.0,34.0
no-1,11,2024-04-27,11:18,airthings,spaceplus,21.7,24.0,996.0,585.0,46.0,31.0,34.0
no-1,11,2024-04-27,11:23,airthings,spaceplus,21.8,24.0,996.0,583.0,46.0,31.0,34.0
no-1,11,2024-04-27,11:28,airthings,spaceplus,21.8,24.0,996.0,584.0,54.0,31.0,34.0
no-1,11,2024-04-27,11:33,airthings,spaceplus,21.8,24.0,996.0,585.0,52.0,31.0,34.0
no-1,11,2024-04-27,11:38,airthings,spaceplus,21.9,24.0,996.0,583.0,46.0,31.0,34.0
no-1,11,2024-04-27,11:43,airthings,spaceplus,21.9,24.0,996.0,581.0,46.0,31.0,34.0
no-1,11,2024-04-27,11:48,airthings,spaceplus,21.9,24.0,996.0,583.0,46.0,29.0,34.0
no-1,11,2024-04-27,11:53,airthings,spaceplus,21.9,24.0,996.0,578.0,46.0,28.0,34.0
no-1,11,2024-04-27,11:58,airthings,spaceplus,21.9,24.0,996.0,587.0,46.0,28.0,34.0
no-1,11,2024-04-27,12:03,airthings,spaceplus,21.9,24.0,996.0,586.0,46.0,26.0,34.0
no-1,11,2024-04-27,12:08,airthings,spaceplus,21.9,24.0,996.0,585.0,46.0,26.0,34.0
no-1,11,2024-04-27,12:13,airthings,spaceplus,21.9,24.0,996.0,588.0,46.0,25.0,28.0
no-1,11,2024-04-27,12:18,airthings,spaceplus,21.9,24.0,996.0,590.0,50.0,24.0,28.0
no-1,11,2024-04-27,12:23,airthings,spaceplus,21.9,24.0,996.0,593.0,46.0,24.0,28.0
no-1,11,2024-04-27,12:28,airthings,spaceplus,21.9,24.0,996.0,591.0,46.0,22.0,28.0
no-1,11,2024-04-27,12:33,airthings,spaceplus,21.9,24.0,996.0,592.0,46.0,22.0,28.0
no-1,11,2024-04-27,12:38,airthings,spaceplus,21.9,24.0,996.0,591.0,46.0,21.0,28.0
no-1,11,2024-04-27,12:43,airthings,spaceplus,21.8,24.0,996.0,600.0,58.0,23.0,28.0
no-1,11,2024-04-27,12:48,airthings,spaceplus,21.8,24.0,996.0,600.0,56.0,24.0,28.0
no-1,11,2024-04-27,12:53,airthings,spaceplus,21.8,24.0,996.0,594.0,63.0,24.0,28.0
no-1,11,2024-04-27,12:58,airthings,spaceplus,21.8,24.0,996.0,589.0,69.0,22.0,28.0
no-1,11,2024-04-27,13:03,airthings,spaceplus,21.8,24.0,996.0,580.0,59.0,24.0,28.0
no-1,11,2024-04-27,13:08,airthings,spaceplus,21.8,24.0,996.0,577.0,59.0,32.0,28.0
no-1,11,2024-04-27,13:13,airthings,spaceplus,21.8,23.0,996.0,571.0,46.0,35.0,37.0
no-1,11,2024-04-27,13:18,airthings,spaceplus,21.9,23.0,996.0,570.0,46.0,36.0,37.0
no-1,11,2024-04-27,13:23,airthings,spaceplus,22.0,23.0,996.0,569.0,46.0,38.0,37.0
no-1,11,2024-04-27,13:28,airthings,spaceplus,22.1,23.0,996.0,565.0,46.0,38.0,37.0
no-1,11,2024-04-27,13:33,airthings,spaceplus,22.1,23.0,996.0,564.0,46.0,38.0,37.0
no-1,11,2024-04-27,13:38,airthings,spaceplus,22.2,23.0,996.0,567.0,46.0,39.0,37.0
no-1,11,2024-04-27,13:43,airthings,spaceplus,22.3,22.0,997.0,566.0,46.0,39.0,37.0
no-1,11,2024-04-27,13:48,airthings,spaceplus,22.3,22.0,997.0,567.0,46.0,38.0,37.0
no-1,11,2024-04-27,13:53,airthings,spaceplus,22.4,22.0,997.0,565.0,46.0,38.0,37.0
no-1,11,2024-04-27,13:58,airthings,spaceplus,22.4,22.0,997.0,563.0,54.0,37.0,37.0
no-1,11,2024-04-27,14:03,airthings,spaceplus,22.5,22.0,997.0,566.0,46.0,37.0,37.0
no-1,11,2024-04-27,14:08,airthings,spaceplus,22.5,22.0,997.0,564.0,52.0,37.0,37.0
no-1,11,2024-04-27,14:13,airthings,spaceplus,22.6,22.0,997.0,566.0,46.0,36.0,43.0
no-1,11,2024-04-27,14:18,airthings,spaceplus,22.6,22.0,997.0,563.0,46.0,34.0,43.0
no-1,11,2024-04-27,14:23,airthings,spaceplus,22.6,22.0,997.0,563.0,46.0,32.0,43.0
no-1,11,2024-04-27,14:28,airthings,spaceplus,22.6,22.0,997.0,560.0,56.0,31.0,43.0
no-1,11,2024-04-27,14:33,airthings,spaceplus,22.6,22.0,997.0,558.0,46.0,30.0,43.0
no-1,11,2024-04-27,14:38,airthings,spaceplus,22.6,22.0,997.0,558.0,46.0,31.0,43.0
no-1,11,2024-04-27,14:43,airthings,spaceplus,22.6,22.0,997.0,557.0,52.0,31.0,43.0
no-1,11,2024-04-27,14:48,airthings,spaceplus,22.6,22.0,997.0,559.0,54.0,32.0,43.0
no-1,11,2024-04-27,14:53,airthings,spaceplus,22.6,22.0,997.0,559.0,46.0,32.0,43.0
no-1,11,2024-04-27,14:58,airthings,spaceplus,22.6,22.0,997.0,554.0,48.0,33.0,43.0
no-1,11,2024-04-27,15:03,airthings,spaceplus,22.6,22.0,997.0,555.0,46.0,33.0,43.0
no-1,11,2024-04-27,15:08,airthings,spaceplus,22.6,22.0,997.0,559.0,56.0,33.0,43.0
no-1,11,2024-04-27,15:13,airthings,spaceplus,22.6,22.0,997.0,554.0,54.0,30.0,38.0
no-1,11,2024-04-27,15:18,airthings,spaceplus,22.6,22.0,997.0,555.0,52.0,28.0,38.0
no-1,11,2024-04-27,15:23,airthings,spaceplus,22.6,22.0,997.0,551.0,46.0,28.0,38.0
no-1,11,2024-04-27,15:28,airthings,spaceplus,22.6,22.0,997.0,547.0,46.0,31.0,38.0
no-1,11,2024-04-27,15:33,airthings,spaceplus,22.6,22.0,997.0,548.0,46.0,31.0,38.0
no-1,11,2024-04-27,15:38,airthings,spaceplus,22.6,22.0,997.0,549.0,46.0,31.0,38.0
no-1,11,2024-04-27,15:43,airthings,spaceplus,22.6,22.0,997.0,549.0,58.0,30.0,38.0
no-1,11,2024-04-27,15:48,airthings,spaceplus,22.6,22.0,997.0,550.0,48.0,29.0,38.0
no-1,11,2024-04-27,15:53,airthings,spaceplus,22.6,22.0,997.0,545.0,61.0,30.0,38.0
no-1,11,2024-04-27,15:58,airthings,spaceplus,22.6,22.0,997.0,550.0,56.0,30.0,38.0
no-1,11,2024-04-27,16:03,airthings,spaceplus,22.6,22.0,997.0,546.0,52.0,30.0,38.0
no-1,11,2024-04-27,16:08,airthings,spaceplus,22.7,22.0,997.0,547.0,52.0,26.0,38.0
no-1,11,2024-04-27,16:13,airthings,spaceplus,22.7,22.0,997.0,546.0,48.0,23.0,34.0
no-1,11,2024-04-27,16:18,airthings,spaceplus,22.7,22.0,997.0,547.0,48.0,18.0,34.0
no-1,11,2024-04-27,16:23,airthings,spaceplus,22.6,22.0,997.0,547.0,46.0,18.0,34.0
no-1,11,2024-04-27,16:28,airthings,spaceplus,22.6,22.0,997.0,542.0,46.0,17.0,34.0
no-1,11,2024-04-27,16:33,airthings,spaceplus,22.6,22.0,997.0,542.0,52.0,18.0,34.0
no-1,11,2024-04-27,16:38,airthings,spaceplus,22.6,22.0,997.0,543.0,50.0,19.0,34.0
no-1,11,2024-04-27,16:43,airthings,spaceplus,22.6,22.0,997.0,545.0,61.0,15.0,34.0
no-1,11,2024-04-27,16:48,airthings,spaceplus,22.6,22.0,997.0,544.0,67.0,13.0,34.0
no-1,11,2024-04-27,16:53,airthings,spaceplus,22.6,22.0,997.0,546.0,52.0,14.0,34.0
no-1,11,2024-04-27,16:58,airthings,spaceplus,22.6,22.0,997.0,547.0,46.0,13.0,34.0
no-1,11,2024-04-27,17:03,airthings,spaceplus,22.6,22.0,998.0,545.0,54.0,13.0,34.0
no-1,11,2024-04-27,17:08,airthings,spaceplus,22.5,22.0,998.0,545.0,56.0,13.0,34.0
no-1,11,2024-04-27,17:13,airthings,spaceplus,22.5,22.0,998.0,542.0,59.0,13.0,30.0
no-1,11,2024-04-27,17:18,airthings,spaceplus,22.5,22.0,998.0,545.0,56.0,13.0,30.0
no-1,11,2024-04-27,17:23,airthings,spaceplus,22.5,22.0,998.0,541.0,52.0,11.0,30.0
no-1,11,2024-04-27,17:28,airthings,spaceplus,22.5,22.0,998.0,541.0,54.0,11.0,30.0
no-1,11,2024-04-27,17:33,airthings,spaceplus,22.5,22.0,998.0,540.0,58.0,10.0,30.0
no-1,11,2024-04-27,17:38,airthings,spaceplus,22.5,22.0,998.0,540.0,52.0,9.0,30.0
no-1,11,2024-04-27,17:43,airthings,spaceplus,22.4,22.0,998.0,543.0,59.0,7.0,30.0
no-1,11,2024-04-27,17:48,airthings,spaceplus,22.4,22.0,998.0,542.0,46.0,5.0,30.0
no-1,11,2024-04-27,17:53,airthings,spaceplus,22.4,22.0,998.0,542.0,61.0,4.0,30.0
no-1,11,2024-04-27,17:58,airthings,spaceplus,22.4,22.0,998.0,540.0,59.0,3.0,30.0
no-1,11,2024-04-27,18:03,airthings,spaceplus,22.4,22.0,998.0,540.0,52.0,2.0,30.0
no-1,11,2024-04-27,18:08,airthings,spaceplus,22.4,22.0,998.0,539.0,59.0,4.0,30.0
no-1,11,2024-04-27,18:13,airthings,spaceplus,22.4,22.0,998.0,533.0,65.0,4.0,29.0
no-1,11,2024-04-27,18:18,airthings,spaceplus,22.4,22.0,998.0,539.0,54.0,4.0,29.0
no-1,11,2024-04-27,18:23,airthings,spaceplus,22.4,22.0,998.0,542.0,58.0,3.0,29.0
no-1,11,2024-04-27,18:28,airthings,spaceplus,22.4,22.0,998.0,540.0,46.0,4.0,29.0
no-1,11,2024-04-27,18:33,airthings,spaceplus,22.5,22.0,998.0,538.0,50.0,6.0,29.0
no-1,11,2024-04-27,18:38,airthings,spaceplus,22.5,22.0,999.0,538.0,54.0,6.0,29.0
no-1,11,2024-04-27,18:43,airthings,spaceplus,22.5,22.0,999.0,535.0,50.0,7.0,29.0
no-1,11,2024-04-27,18:48,airthings,spaceplus,22.5,22.0,999.0,537.0,46.0,7.0,29.0
no-1,11,2024-04-27,18:53,airthings,spaceplus,22.5,22.0,999.0,536.0,58.0,8.0,29.0
no-1,11,2024-04-27,18:58,airthings,spaceplus,22.5,22.0,999.0,537.0,61.0,9.0,29.0
no-1,11,2024-04-27,19:03,airthings,spaceplus,22.5,22.0,999.0,540.0,52.0,8.0,29.0
no-1,11,2024-04-27,19:08,airthings,spaceplus,22.5,22.0,999.0,535.0,52.0,8.0,29.0
no-1,11,2024-04-27,19:13,airthings,spaceplus,22.5,22.0,999.0,537.0,69.0,8.0,27.0
no-1,11,2024-04-27,19:18,airthings,spaceplus,22.5,22.0,999.0,534.0,58.0,8.0,27.0
no-1,11,2024-04-27,19:23,airthings,spaceplus,22.5,22.0,999.0,535.0,56.0,9.0,27.0
no-1,11,2024-04-27,19:28,airthings,spaceplus,22.5,22.0,999.0,538.0,61.0,7.0,27.0
no-1,11,2024-04-27,19:33,airthings,spaceplus,22.5,22.0,999.0,536.0,56.0,7.0,27.0
no-1,11,2024-04-27,19:38,airthings,spaceplus,22.5,22.0,999.0,534.0,59.0,6.0,27.0
no-1,11,2024-04-27,19:43,airthings,spaceplus,22.5,22.0,999.0,537.0,56.0,7.0,27.0
no-1,11,2024-04-27,19:48,airthings,spaceplus,22.4,22.0,999.0,537.0,54.0,7.0,27.0
no-1,11,2024-04-27,19:53,airthings,spaceplus,22.4,22.0,999.0,539.0,67.0,7.0,27.0
no-1,11,2024-04-27,19:58,airthings,spaceplus,22.4,22.0,999.0,534.0,61.0,8.0,27.0
no-1,11,2024-04-27,20:03,airthings,spaceplus,22.4,22.0,999.0,529.0,61.0,8.0,27.0
no-1,11,2024-04-27,20:08,airthings,spaceplus,22.4,22.0,999.0,531.0,69.0,9.0,27.0
no-1,11,2024-04-27,20:13,airthings,spaceplus,22.4,22.0,1000.0,531.0,56.0,9.0,25.0
no-1,11,2024-04-27,20:18,airthings,spaceplus,22.4,22.0,1000.0,534.0,61.0,9.0,25.0
no-1,11,2024-04-27,20:23,airthings,spaceplus,22.4,22.0,1000.0,536.0,48.0,9.0,25.0
no-1,11,2024-04-27,20:28,airthings,spaceplus,22.4,22.0,1000.0,535.0,67.0,7.0,25.0
no-1,11,2024-04-27,20:33,airthings,spaceplus,22.4,22.0,1000.0,534.0,54.0,6.0,25.0
no-1,11,2024-04-27,20:38,airthings,spaceplus,22.4,22.0,1000.0,534.0,65.0,7.0,25.0
no-1,11,2024-04-27,20:43,airthings,spaceplus,22.4,22.0,1000.0,540.0,59.0,7.0,25.0
no-1,11,2024-04-27,20:48,airthings,spaceplus,22.3,22.0,1000.0,538.0,65.0,8.0,25.0
no-1,11,2024-04-27,20:53,airthings,spaceplus,22.3,22.0,1000.0,539.0,59.0,8.0,25.0
no-1,11,2024-04-27,20:58,airthings,spaceplus,22.3,22.0,1000.0,537.0,59.0,9.0,25.0
no-1,11,2024-04-27,21:03,airthings,spaceplus,22.3,22.0,1000.0,542.0,63.0,7.0,25.0
no-1,11,2024-04-27,21:08,airthings,spaceplus,22.3,23.0,1000.0,537.0,71.0,7.0,25.0
no-1,11,2024-04-27,21:13,airthings,spaceplus,22.3,23.0,1000.0,539.0,56.0,7.0,25.0
no-1,11,2024-04-27,21:18,airthings,spaceplus,22.3,23.0,1000.0,538.0,56.0,7.0,25.0
no-1,11,2024-04-27,21:23,airthings,spaceplus,22.3,23.0,1000.0,535.0,63.0,8.0,25.0
no-1,11,2024-04-27,21:28,airthings,spaceplus,22.3,23.0,1000.0,537.0,56.0,8.0,25.0
no-1,11,2024-04-27,21:33,airthings,spaceplus,22.2,23.0,1000.0,535.0,67.0,7.0,25.0
no-1,11,2024-04-27,21:38,airthings,spaceplus,22.2,23.0,1000.0,538.0,65.0,7.0,25.0
no-1,11,2024-04-27,21:43,airthings,spaceplus,22.2,23.0,1000.0,534.0,63.0,7.0,25.0
no-1,11,2024-04-27,21:48,airthings,spaceplus,22.2,23.0,1000.0,535.0,65.0,6.0,25.0
no-1,11,2024-04-27,21:53,airthings,spaceplus,22.2,23.0,1000.0,536.0,63.0,7.0,25.0
no-1,11,2024-04-27,21:58,airthings,spaceplus,22.2,23.0,1000.0,536.0,75.0,8.0,25.0
no-1,11,2024-04-27,22:03,airthings,spaceplus,22.2,23.0,1000.0,534.0,71.0,8.0,25.0
no-1,11,2024-04-27,22:08,airthings,spaceplus,22.2,23.0,1000.0,535.0,75.0,7.0,25.0
no-1,11,2024-04-27,22:13,airthings,spaceplus,22.2,23.0,1000.0,532.0,69.0,8.0,27.0
no-1,11,2024-04-27,22:18,airthings,spaceplus,22.2,23.0,1000.0,535.0,78.0,6.0,27.0
no-1,11,2024-04-27,22:23,airthings,spaceplus,22.2,23.0,1000.0,531.0,69.0,7.0,27.0
no-1,11,2024-04-27,22:28,airthings,spaceplus,22.1,23.0,1000.0,531.0,89.0,7.0,27.0
no-1,11,2024-04-27,22:33,airthings,spaceplus,22.1,23.0,1000.0,537.0,78.0,8.0,27.0
no-1,11,2024-04-27,22:38,airthings,spaceplus,22.1,24.0,1000.0,534.0,78.0,8.0,27.0
no-1,11,2024-04-27,22:43,airthings,spaceplus,22.1,24.0,1000.0,537.0,75.0,7.0,27.0
