model,fold,repeat,domain,features,baseline_macro_f1,permuted_macro_f1,macro_f1_drop
Logistic regression,1,4,Sound,Sound,0.4061541162988429,0.3978242032777352,0.008329913021107693
Logistic regression,1,5,Sound,Sound,0.4061541162988429,0.38599786433730904,0.020156251961533866
Logistic regression,1,1,Age,Age,0.4061541162988429,0.39907147707965285,0.007082639219190057
Logistic regression,1,2,Age,Age,0.4061541162988429,0.3986350673516437,0.007519048947199181
Logistic regression,1,3,Age,Age,0.4061541162988429,0.40418514552538776,0.0019689707734551476
Logistic regression,1,4,Age,Age,0.4061541162988429,0.3980126519172312,0.00814146438161173
Logistic regression,1,5,Age,Age,0.4061541162988429,0.39572563602306793,0.010428480275774976
Logistic regression,1,1,Gender,Gender,0.4061541162988429,0.4053673390383034,0.0007867772605394951
Logistic regression,1,2,Gender,Gender,0.4061541162988429,0.39793453872494106,0.008219577573901848
Logistic regression,1,3,Gender,Gender,0.4061541162988429,0.40156027421928425,0.004593842079558652
Logistic regression,1,4,Gender,Gender,0.4061541162988429,0.3970579951042792,0.009096121194563711
Logistic regression,1,5,Gender,Gender,0.4061541162988429,0.41124780347150103,-0.005093687172658123
Logistic regression,1,1,EA,EA,0.4061541162988429,0.39347325475179273,0.01268086154705017
Logistic regression,1,2,EA,EA,0.4061541162988429,0.4067360687526919,-0.0005819524538490106
Logistic regression,1,3,EA,EA,0.4061541162988429,0.4032229445989497,0.002931171699893209
Logistic regression,1,4,EA,EA,0.4061541162988429,0.3977841088952199,0.008370007403622981
Logistic regression,1,5,EA,EA,0.4061541162988429,0.3976977115691822,0.008456404729660694
Logistic regression,1,1,LocationBack,LocationBack,0.4061541162988429,0.39309821616143087,0.013055900137412035
Logistic regression,1,2,LocationBack,LocationBack,0.4061541162988429,0.3878984324090169,0.018255683889826013
Logistic regression,1,3,LocationBack,LocationBack,0.4061541162988429,0.3818197788988864,0.024334337399956496
Logistic regression,1,4,LocationBack,LocationBack,0.4061541162988429,0.37962736123070434,0.026526755068138563
Logistic regression,1,5,LocationBack,LocationBack,0.4061541162988429,0.39406176805631343,0.012092348242529471
Logistic regression,1,1,LocationFront,LocationFront,0.4061541162988429,0.38750399013378933,0.01865012616505357
Logistic regression,1,2,LocationFront,LocationFront,0.4061541162988429,0.3983156234900256,0.007838492808817321
Logistic regression,1,3,LocationFront,LocationFront,0.4061541162988429,0.3866698985185555,0.019484217780287416
Logistic regression,1,4,LocationFront,LocationFront,0.4061541162988429,0.38821107555099044,0.017943040747852468
Logistic regression,1,5,LocationFront,LocationFront,0.4061541162988429,0.40516354812271294,0.000990568176129969
Logistic regression,1,1,LocationLeft,LocationLeft,0.4061541162988429,0.3793991203371134,0.026754995961729477
